Địa phương,Năm,Diện tích(Km2),Dân số trung bình (Nghìn người),Mật độ dân số (Người/km2),Diện tích(Km2)(*),Diện tích (Km2)(*),,,,,,,
Thanh Hoá,2017,"11114,7","3603,7","324,2",..,..
Thanh Hoá,2018,"11114,6","3631,3","326,7",..,..
Thanh Hoá,2019,..,"3645,8","328,0","11114,6",..
Thanh Hoá,2020,..,"3664,9","330,0",..,"11114,7"
Thanh Hoá,2021,..,"3716,4","334,0","11114,7",..
Thanh Hoá,2022,..,"3722,1","335,0","11114,7",..
Thanh Hoá,2023,..,"3739,5","336,4","11114,7",..
Thái Bình,2011,"1570,0","1798,7","1145,6",..,..
Thái Bình,2012,"1570,0","1806,5","1150,6",..,..
Thái Bình,2013,"1570,5","1815,0","1155,7",..,..
Thái Bình,2014,"1570,8","1822,4","1160,2",..,..
Thái Bình,2015,"1570,8","1830,3","1165,2",..,..
Thái Bình,2016,"1586,5","1838,1","1158,6",..,..
Thái Bình,2017,"1586,3","1846,1","1163,8",..,..
Thái Bình,2018,"1586,4","1854,1","1168,7",..,..
Thái Bình,2019,..,"1862,2","1174,0","1586,4",..
Thái Bình,2020,..,"1870,2","1180,0",..,"1584,6"
Thái Bình,2021,..,"1875,7","1184,0","1584,6",..
Thái Bình,2022,..,"1878,5","1185,0","1584,6",..
Thái Bình,2023,..,"1882,3","1187,9","1584,6",..
Thái Nguyên,2011,"3531,7","1139,4","322,6",..,..
Thái Nguyên,2012,"3534,7","1149,1","325,1",..,..
Thái Nguyên,2013,"3536,4","1156,0","326,9",..,..
Thái Nguyên,2014,"3533,2","1198,2","339,1",..,..
Thái Nguyên,2015,"3533,2","1230,8","348,4",..,..
Thái Nguyên,2016,"3526,7","1242,8","352,4",..,..
Thái Nguyên,2017,"3526,6","1256,1","356,2",..,..
Thái Nguyên,2018,"3526,6","1273,6","361,1",..,..
Thái Nguyên,2019,..,"1290,9","366,0","3526,6",..
Thái Nguyên,2020,..,"1307,9","371,0",..,"3522,0"
Thái Nguyên,2021,..,"1323,2","376,0","3522,0",..
Thái Nguyên,2022,..,"1336,0","379,0","3522,0",..
Thái Nguyên,2023,..,"1350,3","383,4","3522,0",..
Thừa Thiên Huế,2011,"5033,2","1100,8","218,7",..,..
Thừa Thiên Huế,2012,"5033,2","1105,8","219,7",..,..
Thừa Thiên Huế,2013,"5033,2","1109,8","220,5",..,..
Thừa Thiên Huế,2014,"5033,2","1111,6","220,9",..,..
Thừa Thiên Huế,2015,"5033,2","1114,7","221,5",..,..
Thừa Thiên Huế,2016,"4902,4","1118,0","228,1",..,..
Thừa Thiên Huế,2017,"4902,5","1123,4","229,1",..,..
Thừa Thiên Huế,2018,"4902,4","1125,4","229,6",..,..
Thừa Thiên Huế,2019,..,"1129,5","230,0","4902,4",..
Thừa Thiên Huế,2020,..,"1133,6","229,0",..,"4947,1"
Thừa Thiên Huế,2021,..,"1153,8","233,0","4947,1",..
Thừa Thiên Huế,2022,..,"1160,2","235,0","4947,1",..
Thừa Thiên Huế,2023,..,"1166,5","235,8","4947,1",..
Tiền Giang,2011,"2508,3","1682,6","670,8",..,..
Tiền Giang,2012,"2508,3","1692,5","674,7",..,..
Tiền Giang,2013,"2508,6","1705,8","680,0",..,..
Tiền Giang,2014,"2509,3","1716,1","683,9",..,..
Tiền Giang,2015,"2509,3","1728,7","688,9",..,..
Tiền Giang,2016,"2510,5","1740,1","693,1",..,..
Tiền Giang,2017,"2510,6","1751,8","697,8",..,..
Tiền Giang,2018,"2510,6","1759,1","700,7",..,..
Tiền Giang,2019,..,"1766,3","704,0","2510,6",..
Tiền Giang,2020,..,"1772,5","693,0",..,"2556,4"
Tiền Giang,2021,..,"1779,4","696,0","2556,4",..
Tiền Giang,2022,..,"1785,2","698,0","2556,4",..
Tiền Giang,2023,..,"1790,7","700,5","2556,4",..
TP.Hồ Chí Minh,2011,"2095,6","7613,4","3633,1",..,..
TP.Hồ Chí Minh,2012,"2095,6","7789,9","3717,2",..,..
TP.Hồ Chí Minh,2013,"2095,6","7974,0","3805,1",..,..
TP.Hồ Chí Minh,2014,"2095,5","8135,9","3882,6",..,..
TP.Hồ Chí Minh,2015,"2095,5","8307,9","3964,6",..,..
TP.Hồ Chí Minh,2016,"2061,4","8479,1","4113,3",..,..
TP.Hồ Chí Minh,2017,"2061,2","8649,6","4196,4",..,..
TP.Hồ Chí Minh,2018,"2061,4","8843,2","4289,9",..,..
TP.Hồ Chí Minh,2019,..,"9038,6","4385,0","2061,4",..
TP.Hồ Chí Minh,2020,..,"9227,6","4404,0",..,"2095,4"
TP.Hồ Chí Minh,2021,..,"9166,8","4375,0","2095,4",..
TP.Hồ Chí Minh,2022,..,"9389,7","4481,0","2095,4",..
TP.Hồ Chí Minh,2023,..,"9456,7","4513,1","2095,4",..
Trung du và miền núi phía Bắc,2011,"95264,4","11311,4","118,7",..,..
Trung du và miền núi phía Bắc,2012,"95272,3","11441,8","120,1",..,..
Trung du và miền núi phía Bắc,2013,"95274,7","11574,5","121,5",..,..
Trung du và miền núi phía Bắc,2014,"95266,8","11739,2","123,2",..,..
Trung du và miền núi phía Bắc,2015,"95266,8","11907,0","125,0",..,..
Trung du và miền núi phía Bắc,2016,"95222,3","12061,1","126,7",..,..
Trung du và miền núi phía Bắc,2017,"95222,1","12230,8","128,4",..,..
Trung du và miền núi phía Bắc,2018,"95222,2","12404,9","130,3",..,..
Trung du và miền núi phía Bắc,2019,..,"12569,3","132,0","95221,9",..
Trung du và miền núi phía Bắc,2020,..,"12725,8","134,0",..,"95184,1"
Trung du và miền núi phía Bắc,2021,..,"12925,1","136,0","95184,1",..
Trung du và miền núi phía Bắc,2022,..,"13023,2","137,0","95184,2",..
Trung du và miền núi phía Bắc,2023,..,"13162,4","138,3","95184,1",..
Trà Vinh,2011,"2341,2","1004,3","429,0",..,..
Trà Vinh,2012,"2341,2","1005,1","429,3",..,..
Trà Vinh,2013,"2341,2","1005,6","429,5",..,..
Trà Vinh,2014,"2341,2","1006,2","429,8",..,..
Trà Vinh,2015,"2341,2","1006,9","430,1",..,..
Trà Vinh,2016,"2358,2","1007,6","427,3",..,..
Trà Vinh,2017,"2358,3","1008,1","427,5",..,..
Trà Vinh,2018,"2358,3","1008,8","427,8",..,..
Trà Vinh,2019,..,"1009,3","428,0","2358,3",..
Trà Vinh,2020,..,"1009,9","422,0",..,"2390,8"
Trà Vinh,2021,..,"1018,6","426,0","2390,8",..
Trà Vinh,2022,..,"1019,3","426,0","2390,8",..
Trà Vinh,2023,..,"1019,9","426,6","2390,8",..
Tuyên Quang,2011,"5867,3","733,6","125,0",..,..
Tuyên Quang,2012,"5867,3","738,5","125,9",..,..
Tuyên Quang,2013,"5867,3","743,4","126,7",..,..
Tuyên Quang,2014,"5867,3","749,6","127,8",..,..
Tuyên Quang,2015,"5867,3","756,2","128,9",..,..
Tuyên Quang,2016,"5867,9","763,4","130,1",..,..
Tuyên Quang,2017,"5867,9","770,5","131,3",..,..
Tuyên Quang,2018,"5867,9","778,3","132,6",..,..
Tuyên Quang,2019,..,"786,3","134,0","5867,9",..
Tuyên Quang,2020,..,"792,9","135,0",..,"5867,9"
Tuyên Quang,2021,..,"801,7","137,0","5868,0",..
Tuyên Quang,2022,..,"805,8","137,0","5868,0",..
Tuyên Quang,2023,..,"812,2","138,4","5867,9",..
Tây Nguyên,2011,"54641,0","5278,0","96,6",..,..
Tây Nguyên,2012,"54641,1","5358,0","98,1",..,..
Tây Nguyên,2013,"54641,1","5438,7","99,5",..,..
Tây Nguyên,2014,"54641,0","5509,2","100,8",..,..
Tây Nguyên,2015,"54641,0","5584,3","102,2",..,..
Tây Nguyên,2016,"54508,0","5657,1","103,8",..,..
Tây Nguyên,2017,"54508,3","5725,5","105,0",..,..
Tây Nguyên,2018,"54508,3","5796,4","106,3",..,..
Tây Nguyên,2019,..,"5861,3","108,0","54508,3",..
Tây Nguyên,2020,..,"5932,1","109,0",..,"54545,2"
Tây Nguyên,2021,..,"6033,8","111,0","54548,3",..
Tây Nguyên,2022,..,"6092,4","112,0","54548,3",..
Tây Nguyên,2023,..,"6163,6","113,0","54548,3",..
Tây Ninh,2011,"4039,7","1090,1","269,8",..,..
Tây Ninh,2012,"4039,7","1103,4","273,1",..,..
Tây Ninh,2013,"4032,6","1111,4","275,6",..,..
Tây Ninh,2014,"4032,6","1120,7","277,9",..,..
Tây Ninh,2015,"4032,6","1129,9","280,2",..,..
Tây Ninh,2016,"4041,4","1139,6","282,0",..,..
Tây Ninh,2017,"4041,3","1151,1","284,8",..,..
Tây Ninh,2018,"4041,3","1160,7","287,2",..,..
Tây Ninh,2019,..,"1171,7","290,0","4041,3",..
Tây Ninh,2020,..,"1178,3","292,0",..,"4041,7"
Tây Ninh,2021,..,"1181,9","292,0","4041,7",..
Tây Ninh,2022,..,"1188,8","294,0","4041,7",..
Tây Ninh,2023,..,"1194,9","295,6","4041,7",..
Vĩnh Long,2011,"1496,8","1024,8","684,7",..,..
Vĩnh Long,2012,"1504,9","1022,6","679,5",..,..
Vĩnh Long,2013,"1520,2","1023,8","673,5",..,..
Vĩnh Long,2014,"1520,2","1023,7","673,4",..,..
Vĩnh Long,2015,"1520,2","1023,2","673,1",..,..
Vĩnh Long,2016,"1525,6","1022,8","670,4",..,..
Vĩnh Long,2017,"1525,7","1022,6","670,2",..,..
Vĩnh Long,2018,"1525,7","1022,7","670,3",..,..
Vĩnh Long,2019,..,"1022,6","670,0","1525,7",..
Vĩnh Long,2020,..,"1023,0","670,0",..,"1525,7"
Vĩnh Long,2021,..,"1029,0","674,0","1525,7",..
Vĩnh Long,2022,..,"1028,8","674,0","1525,7",..
Vĩnh Long,2023,..,"1029,6","674,8","1525,7",..
Vĩnh Phúc,2011,"1236,5","1029,5","832,6",..,..
Vĩnh Phúc,2012,"1236,5","1047,4","847,1",..,..
Vĩnh Phúc,2013,"1238,6","1061,5","857,0",..,..
Vĩnh Phúc,2014,"1237,5","1076,8","870,2",..,..
Vĩnh Phúc,2015,"1237,5","1090,4","881,1",..,..
Vĩnh Phúc,2016,"1235,3","1106,1","895,4",..,..
Vĩnh Phúc,2017,"1235,2","1123,1","909,2",..,..
Vĩnh Phúc,2018,"1235,2","1138,4","921,6",..,..
Vĩnh Phúc,2019,..,"1154,8","934,0","1235,9",..
Vĩnh Phúc,2020,..,"1171,2","948,0",..,"1236,0"
Vĩnh Phúc,2021,..,"1191,8","964,0","1236,0",..
Vĩnh Phúc,2022,..,"1197,6","969,0","1236,0",..
Vĩnh Phúc,2023,..,"1211,3","980,1","1236,0",..
Yên Bái,2011,"6886,3","758,6","110,2",..,..
Yên Bái,2012,"6886,3","765,7","111,2",..,..
Yên Bái,2013,"6886,3","774,6","112,5",..,..
Yên Bái,2014,"6886,3","783,5","113,8",..,..
Yên Bái,2015,"6886,3","793,1","115,2",..,..
Yên Bái,2016,"6887,6","800,3","116,2",..,..
Yên Bái,2017,"6887,7","807,3","117,2",..,..
Yên Bái,2018,"6887,7","814,6","118,3",..,..
Yên Bái,2019,..,"823,0","119,0","6887,5",..
Yên Bái,2020,..,"831,6","121,0",..,"6892,7"
Yên Bái,2021,..,"842,7","122,0","6892,7",..
Yên Bái,2022,..,"847,2","123,0","6892,7",..
Yên Bái,2023,..,"855,5","124,1","6892,7",..
Điện Biên,2011,"9562,9","512,8","53,6",..,..
Điện Biên,2012,"9562,9","523,9","54,8",..,..
Điện Biên,2013,"9562,9","535,0","55,9",..,..
Điện Biên,2014,"9562,9","546,1","57,1",..,..
Điện Biên,2015,"9562,9","557,1","58,3",..,..
Điện Biên,2016,"9540,9","568,3","59,6",..,..
Điện Biên,2017,"9541,3","579,4","60,7",..,..
Điện Biên,2018,"9541,2","590,5","61,9",..,..
Điện Biên,2019,..,"601,7","63,0","9541,3",..
Điện Biên,2020,..,"613,5","64,0",..,"9539,9"
Điện Biên,2021,..,"625,1","66,0","9539,9",..
Điện Biên,2022,..,"635,9","67,0","9539,9",..
Điện Biên,2023,..,"646,2","67,7","9539,9",..
Đà Nẵng,2011,"1285,4","968,7","753,6",..,..
Đà Nẵng,2012,"1285,4","996,3","775,1",..,..
Đà Nẵng,2013,"1285,4","1017,3","791,5",..,..
Đà Nẵng,2014,"1285,4","1033,9","804,4",..,..
Đà Nẵng,2015,"1285,4","1056,3","821,8",..,..
Đà Nẵng,2016,"1284,7","1080,3","840,9",..,..
Đà Nẵng,2017,"1284,9","1097,8","854,4",..,..
Đà Nẵng,2018,"1284,9","1114,4","867,3",..,..
Đà Nẵng,2019,..,"1141,1","888,0","1284,9",..
Đà Nẵng,2020,..,"1169,5","910,0",..,"1284,7"
Đà Nẵng,2021,..,"1195,5","931,0","1284,7",..
Đà Nẵng,2022,..,"1220,2","950,0","1284,7",..
Đà Nẵng,2023,..,"1245,2","969,2","1284,7",..
Đông Nam Bộ,2011,"23597,9","15005,6","635,9",..,..
Đông Nam Bộ,2012,"23598,0","15371,2","651,4",..,..
Đông Nam Bộ,2013,"23590,8","15730,7","666,8",..,..
Đông Nam Bộ,2014,"23590,7","16093,5","682,2",..,..
Đông Nam Bộ,2015,"23590,7","16448,5","697,2",..,..
Đông Nam Bộ,2016,"23552,6","16789,2","712,8",..,..
Đông Nam Bộ,2017,"23552,6","17132,6","727,4",..,..
Đông Nam Bộ,2018,"23552,8","17527,4","744,2",..,..
Đông Nam Bộ,2019,..,"17930,3","761,0","23552,8",..
Đông Nam Bộ,2020,..,"18342,9","779,0",..,"23551,4"
Đông Nam Bộ,2021,..,"18315,0","778,0","23551,4",..
Đông Nam Bộ,2022,..,"18810,8","799,0","23551,4",..
Đông Nam Bộ,2023,..,"19018,8","807,5","23551,4",..
Đắk Lắk,2011,"13125,4","1760,4","134,1",..,..
Đắk Lắk,2012,"13125,4","1777,3","135,4",..,..
Đắk Lắk,2013,"13125,4","1794,6","136,7",..,..
Đắk Lắk,2014,"13125,4","1805,8","137,6",..,..
Đắk Lắk,2015,"13125,4","1820,1","138,7",..,..
Đắk Lắk,2016,"13030,5","1836,4","140,9",..,..
Đắk Lắk,2017,"13030,5","1850,3","142,0",..,..
Đắk Lắk,2018,"13030,5","1861,5","142,9",..,..
Đắk Lắk,2019,..,"1872,6","144,0","13030,5",..
Đắk Lắk,2020,..,"1886,9","144,0",..,"13070,4"
Đắk Lắk,2021,..,"1909,0","146,0","13070,4",..
Đắk Lắk,2022,..,"1918,4","147,0","13070,4",..
Đắk Lắk,2023,..,"1931,5","147,8","13070,4",..
Đắk Nông,2011,"6515,6","512,7","78,7",..,..
Đắk Nông,2012,"6515,6","529,4","81,2",..,..
Đắk Nông,2013,"6515,6","548,1","84,1",..,..
Đắk Nông,2014,"6515,6","565,0","86,7",..,..
Đắk Nông,2015,"6515,6","580,5","89,1",..,..
Đắk Nông,2016,"6509,3","594,4","91,3",..,..
Đắk Nông,2017,"6509,3","604,9","92,9",..,..
Đắk Nông,2018,"6509,3","615,4","94,5",..,..
Đắk Nông,2019,..,"625,8","96,0","6509,3",..
Đắk Nông,2020,..,"637,9","98,0",..,"6509,3"
Đắk Nông,2021,..,"664,4","102,0","6509,3",..
Đắk Nông,2022,..,"670,6","103,0","6509,3",..
Đắk Nông,2023,..,"681,9","104,8","6509,3",..
Đồng bằng sông Cửu Long,2011,"40548,2","17217,7","424,6",..,..
Đồng bằng sông Cửu Long,2012,"40553,1","17252,6","425,4",..,..
Đồng bằng sông Cửu Long,2013,"40572,0","17269,9","425,7",..,..
Đồng bằng sông Cửu Long,2014,"40576,0","17269,8","425,6",..,..
Đồng bằng sông Cửu Long,2015,"40576,0","17266,7","425,5",..,..
Đồng bằng sông Cửu Long,2016,"40816,3","17271,6","423,2",..,..
Đồng bằng sông Cửu Long,2017,"40816,3","17279,5","423,3",..,..
Đồng bằng sông Cửu Long,2018,"40816,4","17280,7","423,4",..,..
Đồng bằng sông Cửu Long,2019,..,"17282,5","423,0","40816,4",..
Đồng bằng sông Cửu Long,2020,..,"17318,6","423,0",..,"40921,7"
Đồng bằng sông Cửu Long,2021,..,"17422,6","426,0","40921,7",..
Đồng bằng sông Cửu Long,2022,..,"17432,1","426,0","40922,6",..
Đồng bằng sông Cửu Long,2023,..,"17463,3","426,7","40921,7",..
Đồng bằng sông Hồng,2011,"21068,1","20216,8","959,6",..,..
Đồng bằng sông Hồng,2012,"21050,9","20525,4","975,0",..,..
Đồng bằng sông Hồng,2013,"21059,3","20785,6","987,0",..,..
Đồng bằng sông Hồng,2014,"21060,0","21080,6","1001,0",..,..
Đồng bằng sông Hồng,2015,"21060,0","21368,4","1014,6",..,..
Đồng bằng sông Hồng,2016,"21260,3","21669,2","1019,2",..,..
Đồng bằng sông Hồng,2017,"21259,6","21968,6","1033,3",..,..
Đồng bằng sông Hồng,2018,"21260,0","22290,7","1048,5",..,..
Đồng bằng sông Hồng,2019,..,"22620,2","1064,0","21260,8",..
Đồng bằng sông Hồng,2020,..,"22920,2","1078,0",..,"21254,6"
Đồng bằng sông Hồng,2021,..,"23224,8","1091,0","21278,5",..
Đồng bằng sông Hồng,2022,..,"23454,2","1102,0","21278,6",..
Đồng bằng sông Hồng,2023,..,"23732,4","1115,3","21278,6",..
Đồng Nai,2011,"5907,2","2661,8","450,6",..,..
Đồng Nai,2012,"5907,2","2719,0","460,3",..,..
Đồng Nai,2013,"5907,2","2771,4","469,2",..,..
Đồng Nai,2014,"5907,2","2831,3","479,3",..,..
Đồng Nai,2015,"5907,2","2890,0","489,2",..,..
Đồng Nai,2016,"5863,6","2951,4","503,3",..,..
Đồng Nai,2017,"5863,6","3004,9","512,5",..,..
Đồng Nai,2018,"5863,6","3055,1","521,0",..,..
Đồng Nai,2019,..,"3113,7","531,0","5863,6",..
Đồng Nai,2020,..,"3177,4","542,0",..,"5863,6"
Đồng Nai,2021,..,"3169,1","540,0","5863,6",..
Đồng Nai,2022,..,"3255,8","555,0","5863,6",..
Đồng Nai,2023,..,"3310,9","564,6","5863,6",..
Đồng Tháp,2011,"3377,0","1653,2","489,6",..,..
Đồng Tháp,2012,"3377,0","1646,2","487,5",..,..
Đồng Tháp,2013,"3378,8","1639,2","485,1",..,..
Đồng Tháp,2014,"3378,8","1632,4","483,1",..,..
Đồng Tháp,2015,"3378,8","1625,6","481,1",..,..
Đồng Tháp,2016,"3384,0","1619,0","478,4",..,..
Đồng Tháp,2017,"3383,8","1612,5","476,5",..,..
Đồng Tháp,2018,"3383,8","1606,1","474,6",..,..
Đồng Tháp,2019,..,"1598,8","472,0","3383,8",..
Đồng Tháp,2020,..,"1600,0","473,0",..,"3382,3"
Đồng Tháp,2021,..,"1601,3","473,0","3382,3",..
Đồng Tháp,2022,..,"1600,2","473,0","3382,3",..
Đồng Tháp,2023,..,"1600,2","473,1","3382,3",..
